Perplexity,MinReturn,AverageReturn,ItrTime,Entropy,MaxReturn,LossBefore,LossAfter,NumTrajs,MaxKL,Time,TotalExecTime,AveragePolicyStd,StdReturn,ExplainedVariance,MeanKL
6.20679,0.0,11.5,8.94543170928955,1.82564,1100.0,0.00682263,-0.0463991,200,15.2861,8.94542646408081,8.869357585906982,0.609708,99.5879008715,0.0783290127786,1.74083
6.24928,0.0,1093.5,11.820733785629272,1.83247,2800.0,0.00103898,-0.0197498,200,0.926199,20.76995873451233,11.737837314605713,0.611761,1204.8683538,0.816812641945,0.147592
6.25252,0.0,1114.0,8.8321373462677,1.83299,2800.0,0.0098489,-0.0313591,200,2.69308,29.60690402984619,8.775803327560425,0.611824,1216.71853771,0.81984345018,0.237038
6.28339,0.0,1180.5,8.640438795089722,1.83791,3000.0,0.00190544,-0.00215044,200,0.746767,38.2621545791626,8.588106155395508,0.613202,1292.15701445,0.824337113227,0.0470291
6.28938,0.0,1040.0,8.70282506942749,1.83886,2900.0,-0.00948651,-0.114931,200,6.16368,46.973854541778564,8.605005264282227,0.613331,1225.64268855,0.814345122121,0.536608
6.25962,0.0,1034.0,8.454772233963013,1.83412,2800.0,-0.00340124,-0.00947525,200,0.398079,55.431121587753296,8.392838716506958,0.61129,1127.27281525,0.833200411403,0.0450647
6.24898,0.0,1032.0,8.1341712474823,1.83242,2800.0,0.0154441,0.0141033,200,0.0143528,63.57551407814026,8.054515361785889,0.610976,1188.43426406,0.820918388306,0.00151105
