LossAfter,AverageReturn,Time,LossBefore,MeanKL,MaxKL,NumTrajs,Perplexity,Entropy,AveragePolicyStd,MaxReturn,StdReturn,ItrTime,MinReturn,TotalExecTime,ExplainedVariance
-0.0135572,630.0,10.880234718322754,0.0054036,0.108429,0.378973,20,17.1557,2.84233,1.00326,2900.0,872.983390449,10.88024091720581,0.0,10.797508239746094,0.0822175595141
0.00305634,1170.0,21.656980752944946,0.00661162,0.00559146,0.0274206,20,17.2486,2.84773,1.00662,16900.0,3876.09339413,10.772402048110962,0.0,10.72148060798645,0.623577591083
-0.0103339,2440.0,32.39486360549927,-0.000564518,0.0294581,0.143578,20,17.3058,2.85104,1.00852,13200.0,4067.35786476,10.734486103057861,0.0,10.690232038497925,0.557757658642
-0.00633032,2215.0,42.67344808578491,0.00170855,0.0152844,0.121322,20,17.3009,2.85076,1.00844,11000.0,3403.12723829,10.274442434310913,0.0,10.236867427825928,0.436611575093
-0.00961124,2130.0,53.399813652038574,-0.00571815,0.00867218,0.0399701,20,17.3157,2.85161,1.00874,12500.0,3878.41462456,10.72198486328125,0.0,10.679161310195923,0.59072082811
-0.00855743,6730.0,63.58327579498291,0.000581138,0.024193,0.0768172,20,17.2662,2.84875,1.0073,14000.0,4915.29246332,10.17781376838684,0.0,10.080640077590942,0.507110520735
-0.0173915,5010.0,74.22512745857239,0.00643898,0.0745114,0.284454,20,17.2712,2.84904,1.00747,11900.0,3743.51439158,10.634892702102661,0.0,10.576359510421753,0.469486815943
