Entropy,AverageReturn,LossAfter,MeanKL,Perplexity,ItrTime,StdReturn,LossBefore,MinReturn,MaxReturn,TotalExecTime,NumTrajs,MaxKL,AveragePolicyStd,ExplainedVariance,Time
2.74043,0.0,-0.0,0.0,15.4937,5.951005935668945,0.0,-0.0,0.0,0.0,5.883261203765869,20,0.0,0.95435,1,5.951001167297363
2.74043,0.0,-0.0,0.0,15.4937,5.631940841674805,0.0,-0.0,0.0,0.0,5.556785821914673,20,0.0,0.95435,1,11.592653751373291
2.74043,0.0,-0.0,0.0,15.4937,5.701165437698364,0.0,-0.0,0.0,0.0,5.642223834991455,20,0.0,0.95435,1,17.297706127166748
2.74043,0.0,-0.0,0.0,15.4937,5.85585355758667,0.0,-0.0,0.0,0.0,5.803845167160034,20,0.0,0.95435,1,23.161712884902954
2.74043,0.0,-0.0,0.0,15.4937,5.8263514041900635,0.0,-0.0,0.0,0.0,5.787769794464111,20,0.0,0.95435,1,29.001731395721436
2.74043,0.0,-0.0,0.0,15.4937,5.679036855697632,0.0,-0.0,0.0,0.0,5.6278533935546875,20,0.0,0.95435,1,34.692184925079346
2.74043,0.0,-0.0,0.0,15.4937,5.5794947147369385,0.0,-0.0,0.0,0.0,5.546301364898682,20,0.0,0.95435,1,40.27993440628052
