MaxKL,NumTrajs,AveragePolicyStd,StdReturn,MinReturn,TotalExecTime,LossAfter,MeanKL,Time,Entropy,Perplexity,LossBefore,ExplainedVariance,ItrTime,AverageReturn,MaxReturn
16102.1,20,1.0,152.561463024,0.0,17.123671293258667,16.7069,267.518,17.39443063735962,2.83788,17.0795,-0.00396408,0.193873067499,17.394437313079834,35.0,700.0
811.58,20,0.998022,152.561463024,0.0,15.933384895324707,-2.73957,11.464,33.62459349632263,2.83391,17.0119,0.00659876,0.100833214496,16.214937448501587,35.0,700.0
0.0,20,0.999668,0.0,0.0,16.30051064491272,-0.0,0.0,50.064008474349976,2.83721,17.0681,-0.0,1,16.419994115829468,0.0,0.0
145.771,20,0.999668,392.300904919,0.0,14.109304428100586,-0.743675,1.88445,64.43962025642395,2.83721,17.0681,0.0120919,0.219573440418,14.32302474975586,90.0,1800.0
0.116915,20,1.0027,21.7944947177,0.0,15.801635503768921,-0.00304001,0.00225238,80.46795797348022,2.84326,17.1716,-0.00169475,0.0697213575638,15.992014408111572,5.0,100.0
0.1182,20,1.00227,198.494332413,0.0,16.135283946990967,-0.00247845,0.00170145,96.86393594741821,2.84241,17.1571,-0.000778168,0.127062858109,16.37916874885559,60.0,900.0
0.369865,20,1.00207,21.7944947177,0.0,15.918953657150269,-0.024471,0.00823773,112.89381051063538,2.84202,17.1504,-0.0230754,0.059238259101,16.009003162384033,5.0,100.0
