NumTrajs,MaxReturn,TotalExecTime,Time,AveragePolicyStd,MinReturn,LossAfter,ItrTime,Entropy,StdReturn,MaxKL,ExplainedVariance,AverageReturn,Perplexity,LossBefore,MeanKL
20,2200.0,30.162496328353882,30.53921151161194,0.870797,0.0,-0.0306146,30.539217948913574,2.5608,793.032155716,0.88825,0.307352691087,510.0,12.9461,-0.00861538,0.0786925
20,2300.0,32.59110403060913,63.41941595077515,0.867033,900.0,0.00398864,32.87559676170349,2.55218,303.47981811,0.0815479,0.897509084805,1930.0,12.8351,0.00805542,0.00585614
20,2400.0,34.01641130447388,97.65519499778748,0.868792,1600.0,-0.00168133,34.223474740982056,2.55621,242.69322199,0.0461409,0.906544089584,1910.0,12.8869,0.000617769,0.00383622
20,2500.0,33.094172954559326,131.01748299598694,0.868906,1600.0,-0.0101736,33.33571004867554,2.55652,195.639975465,0.0529332,0.922965126821,1885.0,12.8909,-0.00602042,0.00211699
20,2300.0,33.98821043968201,165.2357439994812,0.867642,1600.0,-0.00493891,34.21230220794678,2.55351,195.192212959,0.0660112,0.922053203622,1870.0,12.8521,-0.00145526,0.00412707
20,2400.0,34.51940393447876,200.08114290237427,0.86733,0.0,-0.00352733,34.809322118759155,2.55278,467.199101027,0.130332,0.87173292641,1885.0,12.8428,0.00370193,0.0079816
20,2400.0,31.45272135734558,231.63534212112427,0.868079,1800.0,-0.00592368,31.549371004104614,2.55463,179.652442232,0.102133,0.916056766135,2065.0,12.8666,-0.000824275,0.00410629
