StdReturn,MinReturn,Entropy,MaxKL,MeanKL,NumTrajs,TotalExecTime,AveragePolicyStd,LossAfter,ExplainedVariance,LossBefore,ItrTime,Perplexity,MaxReturn,AverageReturn,Time
212.367605816,0.0,2.83651,37.8214,0.321742,20,16.522932052612305,0.999438,0.0232002,0.208820957236,0.0108501,16.79282784461975,17.0561,800.0,70.0,16.792819499969482
108.972473589,0.0,2.84736,0.00618521,0.000671212,20,16.260051727294922,1.00478,0.011256,0.390564191201,0.0133445,16.458116054534912,17.2422,500.0,25.0,33.2771942615509
43.5889894354,0.0,2.85403,0.0111311,0.000966607,20,16.202301740646362,1.00816,0.000101082,0.107545918031,0.00294564,16.36705708503723,17.3576,200.0,10.0,49.66803741455078
354.118624193,0.0,2.85551,0.00287348,0.000309484,20,15.74899172782898,1.00887,-0.00713079,0.304364169529,-0.00602468,15.911181926727295,17.3832,1200.0,140.0,65.61645102500916
474.763098819,0.0,2.85249,0.00402756,0.000250565,20,16.131596326828003,1.00734,-0.00132831,0.258889455827,-0.000400354,16.312978506088257,17.3309,2100.0,160.0,81.97902750968933
348.711915483,0.0,2.85229,40.1757,0.328835,20,14.32241153717041,1.00725,-0.0117944,0.137575647183,-0.013404,14.4763343334198,17.3275,1600.0,80.0,96.48139071464539
43.5889894354,0.0,2.84559,0.00347554,0.000150776,20,15.82231593132019,1.00387,-0.00624908,0.041179650995,-0.00516926,15.981796264648438,17.2117,200.0,10.0,112.49986171722412
