MaxReturn,Time,MaxKL,ExplainedVariance,MeanKL,ItrTime,Entropy,MinReturn,Perplexity,AverageReturn,LossAfter,TotalExecTime,LossBefore,NumTrajs,StdReturn,AveragePolicyStd
0.0,32.916292667388916,0.0,1,0.0,32.916297912597656,2.5608,0.0,12.9461,0.0,-0.0,32.62544536590576,-0.0,20,0.0,0.870797
0.0,66.47835636138916,0.0,1,0.0,33.55287837982178,2.5608,0.0,12.9461,0.0,-0.0,33.334680795669556,-0.0,20,0.0,0.870797
0.0,100.1067943572998,0.0,1,0.0,33.60805106163025,2.5608,0.0,12.9461,0.0,-0.0,33.479533433914185,-0.0,20,0.0,0.870797
0.0,133.20195603370667,0.0,1,0.0,33.08186912536621,2.5608,0.0,12.9461,0.0,-0.0,32.92724251747131,-0.0,20,0.0,0.870797
0.0,166.15199398994446,0.0,1,0.0,32.92612409591675,2.5608,0.0,12.9461,0.0,-0.0,32.76120090484619,-0.0,20,0.0,0.870797
0.0,199.52313685417175,0.0,1,0.0,33.333900451660156,2.5608,0.0,12.9461,0.0,-0.0,33.10611319541931,-0.0,20,0.0,0.870797
0.0,233.27513456344604,0.0,1,0.0,33.72550320625305,2.5608,0.0,12.9461,0.0,-0.0,33.496527910232544,-0.0,20,0.0,0.870797
