MaxKL,Perplexity,ItrTime,MinReturn,LossBefore,AveragePolicyStd,MaxReturn,StdReturn,NumTrajs,LossAfter,AverageReturn,MeanKL,TotalExecTime,ExplainedVariance,Entropy,Time
1.87114,21.7921,27.74277663230896,0.0,-0.00723504,1.12957,800.0,242.89915603,20,-0.0142387,100.0,0.0378248,27.58781147003174,0.330656738554,3.08155,27.742775440216064
1.0319,21.635,22.740386486053467,0.0,0.000841983,1.1255,1000.0,271.062723369,20,-0.00378592,155.0,0.00621354,22.55173969268799,0.337054121404,3.07431,50.48601984977722
0.632036,21.6441,24.55099892616272,0.0,-0.00658635,1.12573,1900.0,561.493544041,20,-0.00926294,415.0,0.00630047,24.411519765853882,0.389448929536,3.07473,75.03995251655579
3.1494,21.573,23.891254901885986,0.0,0.0132248,1.12388,2800.0,685.127725318,20,0.00856953,260.0,0.00584598,23.790929317474365,0.536673757961,3.07144,98.94366240501404
0.739121,21.7161,23.671399116516113,0.0,0.0024648,1.1276,900.0,242.074368738,20,0.000908098,180.0,0.00570871,23.59210705757141,0.332748467269,3.07805,122.62685823440552
0.0541368,21.7429,25.84238314628601,0.0,-0.00842012,1.12829,600.0,161.554944214,20,-0.00986993,70.0,0.00146964,25.60109543800354,0.35743966742,3.07929,148.4839506149292
0.0284239,21.6515,25.446833848953247,0.0,0.012551,1.12593,2100.0,579.223618303,20,0.0107834,350.0,0.00100795,25.348891973495483,0.373222376153,3.07508,173.94350123405457
