MinReturn,AverageReturn,TotalExecTime,MaxKL,AveragePolicyStd,ItrTime,ExplainedVariance,Entropy,NumTrajs,MaxReturn,LossBefore,StdReturn,Perplexity,MeanKL,Time,LossAfter
300.0,445.0,31.120652675628662,0.0160286,0.870797,31.455012321472168,0.903988718396,2.5608,20,700.0,0.00962182,86.458082329,12.9461,0.00445597,31.45500612258911,0.00668501
300.0,465.0,33.562185525894165,0.327847,0.874877,33.81001043319702,0.908183026592,2.57042,20,600.0,-0.00269416,79.2148975888,13.0713,0.0236368,65.31011843681335,-0.00607863
100.0,435.0,33.87669038772583,0.293595,0.874275,34.08351969718933,0.864152726573,2.56907,20,600.0,-0.0065883,123.592070943,13.0537,0.0150638,99.40086627006531,-0.0138123
400.0,520.0,32.93758201599121,0.225984,0.872837,33.166747093200684,0.865416259782,2.56578,20,900.0,-0.000836991,140.0,13.0108,0.0210431,132.58416223526,-0.00654945
0.0,625.0,33.12381958961487,0.139061,0.872638,33.379748582839966,0.810160523035,2.56536,20,1000.0,-0.00579575,232.109887769,13.0053,0.0140763,165.99568438529968,-0.0117175
500.0,775.0,32.47688698768616,0.144753,0.871377,32.62706470489502,0.879215658596,2.56246,20,1200.0,0.00518441,181.314643645,12.9677,0.0242148,198.63315534591675,-0.00246016
600.0,1480.0,27.451091766357422,0.309502,0.872501,27.5889892578125,0.543030640513,2.56505,20,3100.0,0.00615423,785.238817176,13.0014,0.0954217,226.25344896316528,-0.0131754
