LossAfter,Time,StdReturn,NumTrajs,MinReturn,MaxKL,AverageReturn,TotalExecTime,Perplexity,MaxReturn,ExplainedVariance,AveragePolicyStd,ItrTime,Entropy,MeanKL,LossBefore
-0.0,14.946441888809204,0.0,20,0.0,0.0,0.0,14.693880081176758,17.2706,0.0,1,1.00568,14.946446895599365,2.849,0.0,-0.0
2.87046,31.084516048431396,610.245852096,20,0.0,1887.38,140.0,15.906327486038208,17.2706,2800.0,0.0871420833544,1.00568,16.13145422935486,2.849,19.9763,-0.0181888
0.0105864,47.98888802528381,261.533936612,20,0.0,0.0963046,60.0,16.696237325668335,17.1142,1200.0,0.0850697432528,1.0011,16.878432512283325,2.83991,0.00100197,0.0112494
0.0117557,64.74208784103394,1208.50113777,20,0.0,0.350312,395.0,16.598712682724,17.2107,4700.0,0.257765331147,1.0039,16.715596437454224,2.84553,0.00309611,0.0131568
-0.0,81.86964464187622,0.0,20,0.0,0.0,0.0,16.8927161693573,17.3243,0.0,1,1.00721,17.111300945281982,2.85211,0.0,-0.0
0.134546,98.65169405937195,1269.21235418,20,0.0,88.5042,510.0,16.537532567977905,17.3243,5000.0,0.308092021888,1.00721,16.775121450424194,2.85211,0.658622,0.00853112
-0.00325438,115.44461631774902,1662.37029569,20,0.0,12.4767,545.0,16.689250469207764,17.3984,6400.0,0.152562192812,1.00935,16.772453546524048,2.85638,0.19236,0.0138497
