LossAfter,MaxKL,Perplexity,NumTrajs,MinReturn,ItrTime,AveragePolicyStd,StdReturn,MeanKL,ExplainedVariance,TotalExecTime,MaxReturn,AverageReturn,LossBefore,Time,Entropy
-0.00934377,1.20449,17.0561,20,0.0,15.74740982055664,0.999438,21.7944947177,0.0169192,0.0302381222012,15.472885847091675,100.0,5.0,-0.00800452,15.747400283813477,2.83651
-0.0,0.0,16.9202,20,0.0,15.340203285217285,0.995385,0.0,0.0,1,15.183877944946289,0.0,0.0,-0.0,31.126363515853882,2.82851
1.05056,630.033,16.9202,20,0.0,16.237865686416626,0.995385,739.104187514,4.82391,0.152543502544,16.194165468215942,3400.0,185.0,0.0181934,47.370030641555786,2.82851
-0.014834,0.0155507,17.0748,20,0.0,15.909953117370605,0.999972,21.7944947177,0.000269572,0.0913465611178,15.784901142120361,100.0,5.0,-0.0139794,63.31008696556091,2.8376
-1.64634,1575.72,16.9558,20,0.0,16.66539216041565,0.996475,305.122926048,13.7627,0.135639797938,16.45460557937622,1400.0,70.0,-0.0252344,80.0186939239502,2.83061
1.02781,389.181,16.7433,20,0.0,18.570417881011963,0.990173,258.843582111,2.75624,0.292988879095,18.429158449172974,900.0,100.0,-0.00696044,98.61594653129578,2.818
0.00505734,0.358193,16.6851,20,0.0,16.124625205993652,0.988475,43.5889894354,0.00127578,0.116691131667,15.940102577209473,200.0,10.0,0.00648405,114.77816867828369,2.81452
