MaxKL,ItrTime,ExplainedVariance,Time,AverageReturn,LossAfter,LossBefore,Perplexity,TotalExecTime,NumTrajs,MeanKL,Entropy,MaxReturn,MinReturn,AveragePolicyStd,StdReturn
0.167525,10.878074884414673,0.136484623612,10.87807011604309,95.0,-0.0145984,-0.00741702,17.1557,10.790302515029907,20,0.0255085,2.84233,1700.0,0.0,1.00326,370.776212829
0.203912,10.442198276519775,0.331452236929,21.325222492218018,325.0,0.00954883,0.0258232,17.0289,10.377453088760376,20,0.0309821,2.83491,3900.0,0.0,0.999715,942.271192386
0.330014,10.914696216583252,0.695112445798,32.25114107131958,10075.0,-0.0572371,-0.0208966,17.2502,10.849083185195923,20,0.125474,2.84782,27200.0,0.0,1.00623,8972.11652845
0.0430187,10.318740129470825,0.900184145573,42.574706077575684,29385.0,-0.0308505,-0.02456,17.0709,10.278830528259277,20,0.0180427,2.83738,35700.0,0.0,1.00089,10008.110461
0.174931,10.744043827056885,0.894715685678,53.323267221450806,28945.0,-0.0250605,-0.00438786,16.8626,10.708602666854858,20,0.0880869,2.8251,36100.0,0.0,0.994926,8155.9472166
0.500955,10.707700729370117,0.732850458129,64.03486728668213,24795.0,-0.0558291,0.00297875,16.8256,10.672122955322266,20,0.324193,2.8229,33500.0,13200.0,0.993959,5539.9887184
0.481425,10.801342487335205,0.40987842563,74.84469509124756,7395.0,-0.0656253,-0.00781718,16.8507,10.75166916847229,20,0.317376,2.82439,11200.0,0.0,0.994476,2866.96267852
