MeanKL,0EnvExecTime,0Perplexity,0StdReturn,1MaxReturn,1ProcessExecTime,1NumTrajs,1AveragePolicyStd,1MinReturn,0AverageReturn,0ProcessExecTime,1Entropy,1AverageReturn,1PolicyExecTime,1ExplainedVariance,LossAfter,1EnvExecTime,ItrTime,0NumTrajs,0ExplainedVariance,Time,0PolicyExecTime,0AveragePolicyStd,0Entropy,1Perplexity,LossBefore,dLoss,MeanKLBefore,0MaxReturn,ComputeUpdatedDistTime,0MinReturn,1StdReturn
0.00715268356726,81.15426540374756,17.0819,608.022203542,4300.0,3.116891384124756,400,1.00262,0.0,197.0,2.9515774250030518,2.84272,136.25,108.11689448356628,0.0504541209221,-0.00377806043252,91.42574620246887,343.372065782547,400,0.05790761386,5496.837886333466,34.54386806488037,1.00021,2.83802,17.1624,-1.39698405621e-10,0.00377806029283,-5.26197485584e-09,5300.0,0.5402207374572754,0.0,468.999933369
0.00966339744627,83.66013956069946,17.0395,544.568120165,7000.0,2.8931024074554443,400,1.00095,0.0,143.25,3.10473370552063,2.8395,212.75,96.80567526817322,0.0662813976307,-0.00344188255258,84.21985363960266,330.67675161361694,400,0.042356681,5829.1961188316345,33.887431144714355,0.998963,2.83554,17.1073,8.70932104213e-10,0.00344188342351,-5.96046234591e-09,5200.0,0.5159165859222412,0.0,741.223608299
0.00655488623306,81.28749132156372,17.0599,688.461872583,4300.0,2.757704734802246,400,1.00071,0.0,204.5,2.9237914085388184,2.83896,143.75,100.2303113937378,0.0470837628676,-0.00263103563339,82.34692668914795,321.88225626945496,400,0.0697777789536,6153.578352212906,31.166303634643555,0.999592,2.83673,17.098,-3.44880346503e-10,0.0026310352885,-1.49011525341e-09,7200.0,0.6726398468017578,0.0,475.826583431
0.00785864051431,81.05393767356873,17.2055,553.837464876,5300.0,2.746915817260742,400,1.00211,0.0,166.25,2.9328999519348145,2.84171,152.5,102.62506914138794,0.0452390988478,-0.00313582760282,80.03145170211792,323.51545095443726,400,0.0567877429484,6478.6987681388855,31.474830150604248,1.00388,2.84523,17.1451,2.9394867096e-10,0.00313582789677,-6.7986518637e-09,6200.0,0.463515043258667,0.0,532.676027244
0.00670075882226,82.2929253578186,16.958,618.521624521,3800.0,2.604522228240967,400,0.999132,0.0,209.0,2.9858875274658203,2.83593,212.75,100.40159487724304,0.0714860641411,-0.00329104438424,79.12637209892273,322.69857716560364,400,0.0721808913397,6802.739586591721,29.38180184364319,0.996506,2.83074,17.0462,6.22822016183e-10,0.00329104500706,-9.08039254899e-10,5300.0,0.7120602130889893,0.0,580.398516108
0.0067488392815,80.0350182056427,16.8786,486.447325,4700.0,2.4935202598571777,400,0.993352,0.0,163.0,2.8215737342834473,2.82435,251.5,96.28868699073792,0.0748744276092,-0.00365787395276,74.13948559761047,312.30245423316956,400,0.0689033628211,7116.649296045303,25.030194520950317,0.994176,2.82605,16.85,-8.82937445379e-10,0.00365787306982,-6.7899308398e-09,4000.0,0.6617472171783447,0.0,683.006405534
0.00679422402754,76.95382237434387,16.7536,854.33819416,8100.0,2.5060691833496094,400,0.989924,0.0,277.5,2.8815529346466064,2.81673,320.5,97.35703921318054,0.0742935183747,-0.00330658978783,74.68976879119873,301.50943183898926,400,0.05137769738,7420.161881685257,28.220497608184814,0.990799,2.81861,16.7221,-1.28056898419e-10,0.00330658965977,-1.21071908055e-09,7400.0,0.5122010707855225,0.0,983.198733726
0.00966490712017,73.46495771408081,16.7909,768.80487609,4200.0,2.57741117477417,400,0.992754,0.0,263.75,2.6669063568115234,2.82244,249.75,95.88193345069885,0.0640742681124,-0.00339271640405,74.18607926368713,302.12862396240234,400,0.0776841671298,7723.701663732529,31.45691204071045,0.99197,2.82084,16.8178,-1.29221011669e-09,0.00339271511184,5.26197130313e-09,5900.0,0.5028488636016846,0.0,642.456175548
0.00912777427584,76.4251983165741,17.4942,783.469208074,5900.0,2.4056336879730225,400,1.01567,0.0,274.0,2.80629563331604,2.86653,345.5,96.69247627258301,0.103826466959,-0.00367526779883,74.0437023639679,299.67437839508057,400,0.0523230040521,8024.951486110687,30.741508960723877,1.01324,2.86187,17.576,-1.33877645081e-10,0.00367526766495,7.26430737785e-09,7900.0,0.49036645889282227,0.0,850.811230532
0.00960249081254,76.13516283035278,17.2788,1954.81431343,25300.0,2.4791221618652344,400,1.00776,0.0,351.0,2.7196948528289795,2.85179,405.5,96.35546278953552,0.0298333558108,-0.00381618179381,74.13142251968384,301.40840125083923,400,0.0262058218667,8327.624078989029,31.917120456695557,1.00659,2.84948,17.3188,-2.09547573737e-10,0.00381618158426,8.38194624819e-10,30800.0,0.4764423370361328,0.0,1863.95272204
0.00981909502298,78.57788944244385,17.5134,860.485872923,6700.0,2.7850022315979004,400,1.01403,0.0,293.75,2.8094451427459717,2.86425,292.75,100.90880584716797,0.0556648570828,-0.00354699604213,81.57554912567139,320.7272312641144,400,0.0655848160711,8649.74243068695,32.52945637702942,1.01334,2.86297,17.5359,6.50470566299e-10,0.0035469966926,1.02445407713e-09,7700.0,1.3035531044006348,0.0,864.593799133
0.00669120484963,79.69962096214294,17.3369,2321.58991857,30200.0,2.886260509490967,400,1.00883,0.0,654.5,2.8849592208862305,2.85414,565.5,96.3622624874115,0.0367549013598,-0.00287906057201,81.68461298942566,316.9004030227661,400,0.0720905369037,8968.473577737808,31.56859278678894,1.00815,2.85284,17.3595,-3.7107392159e-10,0.00287906020094,-5.96046545454e-09,27100.0,0.5187606811523438,0.0,2509.53377144
0.00657265167683,82.4029929637909,17.6267,602.394752218,4000.0,2.719031810760498,400,1.01682,0.0,206.75,3.0250298976898193,2.87025,204.25,101.99510550498962,0.0701371865137,-0.00306288897991,83.94205045700073,325.4855890274048,400,0.0605709755827,9295.883623838425,30.25677800178528,1.01642,2.86942,17.6414,-3.17231740876e-10,0.00306288866268,-2.79395706571e-09,6900.0,0.5400338172912598,0.0,542.638864716
0.00975189823657,80.94576501846313,17.5006,2149.91044872,32300.0,2.838256359100342,400,1.01409,0.0,492.25,2.8794705867767334,2.8637,552.25,96.40777468681335,0.0514428643695,-0.00380736682564,82.18732810020447,323.6422564983368,400,0.0438772216267,9621.07448554039,33.21831178665161,1.0133,2.86224,17.5263,-5.45696821064e-10,0.00380736627994,-3.16649684251e-09,30600.0,0.48819780349731445,0.0,2301.97631124
0.00977975409478,81.89506697654724,17.5902,550.651829653,5300.0,2.7440967559814453,400,1.01739,0.0,234.75,2.9420089721679688,2.86997,302.25,96.17191982269287,0.0894505587084,-0.00394595973194,80.75843977928162,317.0280840396881,400,0.0713880274433,9939.663220882416,32.775381326675415,1.016,2.86734,17.6365,-9.10949871091e-10,0.00394595882099,3.72529174175e-10,3600.0,0.5230886936187744,0.0,709.133229725
0.00756876915693,79.70483207702637,17.5005,1762.14067259,8100.0,2.764828681945801,400,1.01345,0.0,514.5,2.9890451431274414,2.86198,280.25,97.50133109092712,0.0568543712177,-0.0026541412808,81.65704798698425,322.66332268714905,400,0.0460620939795,10264.756849765778,35.30915069580078,1.0136,2.86223,17.4962,-1.32567956612e-09,0.00265413995512,-5.96046412227e-09,23800.0,0.49886250495910645,0.0,863.819968223
0.00653192447498,78.59040760993958,17.6647,747.635899018,8500.0,2.717581272125244,400,1.02083,0.0,289.25,2.872694253921509,2.87543,430.75,98.32420802116394,0.0659643085936,-0.0024364348501,80.0073630809784,323.67832493782043,400,0.0463109885491,10590.259820461273,34.97105264663696,1.01883,2.87157,17.7331,-5.3914850362e-10,0.00243643431095,5.77419934089e-09,8800.0,0.4776291847229004,0.0,1150.12148815
