StdReturn,LossBefore,TotalExecTime,MeanKL,Entropy,ItrTime,LossAfter,Time,MaxReturn,AverageReturn,NumTrajs,MaxKL,MinReturn,AveragePolicyStd,ExplainedVariance,Perplexity
0.0,-0.0,10.445350408554077,0.0,2.45436,10.53427791595459,-0.0,10.534273862838745,0.0,0.0,20,0.0,0.0,0.827472,1,11.639
0.0,-0.0,10.513357639312744,0.0,2.45436,10.580085754394531,-0.0,21.11705756187439,0.0,0.0,20,0.0,0.0,0.827472,1,11.639
0.0,-0.0,10.55618667602539,0.0,2.45436,10.601003646850586,-0.0,31.721850633621216,0.0,0.0,20,0.0,0.0,0.827472,1,11.639
0.0,-0.0,10.31797480583191,0.0,2.45436,10.358418941497803,-0.0,42.083943605422974,0.0,0.0,20,0.0,0.0,0.827472,1,11.639
0.0,-0.0,10.57124948501587,0.0,2.45436,10.608084917068481,-0.0,52.70042395591736,0.0,0.0,20,0.0,0.0,0.827472,1,11.639
0.0,-0.0,10.628075122833252,0.0,2.45436,10.675350904464722,-0.0,63.3816294670105,0.0,0.0,20,0.0,0.0,0.827472,1,11.639
0.0,-0.0,10.37622880935669,0.0,2.45436,10.419155359268188,-0.0,73.81714916229248,0.0,0.0,20,0.0,0.0,0.827472,1,11.639
