MaxKL,StdReturn,AverageReturn,ExplainedVariance,Perplexity,MaxReturn,Time,LossAfter,LossBefore,AveragePolicyStd,Entropy,TotalExecTime,NumTrajs,MeanKL,MinReturn,ItrTime
26.5018,451.414443721,565.0,0.183733806949,11.0609,1900.0,6.486791610717773,-0.162018,0.00668079,0.805297,2.40341,6.416788339614868,40,1.35918,0.0,6.486795425415039
2.31873,1159.39369931,3832.5,0.670215527281,11.135,5600.0,11.387150049209595,-0.118299,-0.034104,0.807602,2.41009,4.812711000442505,40,0.244609,0.0,4.891851186752319
4.62388,736.868373592,5855.0,0.89599215141,10.9467,8000.0,16.195583820343018,-0.100668,-0.0634461,0.800867,2.39304,4.7583208084106445,40,0.0741341,4000.0,4.802303791046143
0.819419,799.120610421,5987.5,0.887624199877,10.6049,7200.0,20.986926317214966,-0.10062,-0.0579757,0.788172,2.36132,4.734084129333496,40,0.125114,4200.0,4.786970615386963
0.641669,1070.16061879,5877.5,0.862205835957,10.3019,7200.0,25.91113805770874,-0.0713372,-0.0332906,0.776851,2.33233,4.867950201034546,40,0.0998958,2500.0,4.919368267059326
33.4219,726.975756129,6227.5,0.905284647339,10.1319,7500.0,30.758439302444458,-0.15118,-0.067339,0.770367,2.31568,4.792837142944336,40,0.284269,4400.0,4.842367649078369
4.34437,1832.83250735,5565.0,0.790500027998,9.7964,7900.0,35.3969361782074,-0.0981866,-0.0437154,0.757501,2.28201,4.584864616394043,40,0.171557,1700.0,4.63324236869812
