TotalExecTime,MinReturn,Time,ItrTime,LossAfter,AveragePolicyStd,Entropy,MeanKL,NumTrajs,ExplainedVariance,AverageReturn,Perplexity,LossBefore,MaxReturn,MaxKL,StdReturn
7.2460548877716064,0.0,7.323751211166382,7.323756694793701,0.0127714,0.982009,2.79458,0.881945,40,0.0313115779068,2.5,16.3558,0.00595771,100.0,137.227,15.612494996
7.106406927108765,0.0,14.545897483825684,7.215576887130737,-0.0191647,0.985357,2.80054,0.0530384,40,0.00699792502825,2.5,16.4535,0.00138769,100.0,4.20152,15.612494996
7.155699968338013,0.0,21.795008182525635,7.2444140911102295,-0.0595858,0.985809,2.80124,0.228,40,0.0690745727293,92.5,16.465,-0.0054645,400.0,19.1787,112.666543392
7.270894765853882,0.0,29.11193871498108,7.311663866043091,-0.0403858,0.984391,2.7985,0.0815536,40,0.176890757369,425.0,16.42,-0.00856234,2000.0,3.99656,454.835134967
7.769392251968384,0.0,36.96464252471924,7.8475141525268555,-0.0761937,0.982153,2.79422,0.15796,40,0.296552810614,780.0,16.3499,-0.0220198,2000.0,42.2849,458.911756223
7.034958124160767,700.0,44.11744785308838,7.142709732055664,-0.07389,0.976645,2.78321,0.172792,40,0.376781782992,1562.5,16.1709,-0.019163,4500.0,4.65463,753.554079015
7.298020601272583,100.0,51.498430252075195,7.371556043624878,-0.0552964,0.972056,2.77363,0.148385,40,0.377593130893,1707.5,16.0167,-0.0169328,3400.0,21.0103,827.764308242
