Time,Perplexity,LossBefore,NumTrajs,TotalExecTime,ExplainedVariance,MeanKL,AveragePolicyStd,AverageReturn,MaxReturn,LossAfter,MaxKL,ItrTime,MinReturn,StdReturn,Entropy
10.836466789245605,17.1557,0.00661792,20,10.77280569076538,0.120532811114,0.331106,1.00326,1320.0,5000.0,-0.041763,1.12032,10.8364737033844,0.0,1552.28863295,2.84233
21.659022331237793,17.2696,-0.00504999,20,10.709702253341675,0.495053177417,0.0129456,1.0066,135.0,2700.0,-0.0139871,0.200141,10.819298267364502,0.0,588.451357378,2.84895
31.968751668930054,17.2261,0.00632297,20,10.260720491409302,0.587051313978,0.00684957,1.00527,240.0,4800.0,0.0029141,0.0354326,10.305404663085938,0.0,1046.13574645,2.84642
42.894824743270874,17.2806,-0.0,20,10.835706949234009,1,0.0,1.00685,0.0,0.0,-0.0,0.0,10.922301530838013,0.0,0.0,2.84958
53.58745622634888,17.2806,-0.0,20,10.625975370407104,1,0.0,1.00685,0.0,0.0,-0.0,0.0,10.686227798461914,0.0,0.0,2.84958
64.30030679702759,17.2806,-0.0,20,10.665720701217651,1,0.0,1.00685,0.0,0.0,-0.0,0.0,10.708059072494507,0.0,0.0,2.84958
74.85889601707458,17.2806,0.0035047,20,10.499852895736694,0.368284723038,0.00851816,1.00685,90.0,1800.0,-0.00200771,0.0786031,10.550144910812378,0.0,392.300904919,2.84958
