Time,ExplainedVariance,NumTrajs,StdReturn,AverageReturn,LossBefore,ItrTime,MeanKL,AveragePolicyStd,Entropy,MaxKL,MinReturn,LossAfter,Perplexity,TotalExecTime,MaxReturn
6.810808181762695,0.262700708616,20,2056.33168531,2650.0,-0.00449809,6.810815095901489,0.317341,0.949513,2.73374,1.768,0.0,-0.056807,15.3903,6.736355304718018,6500.0
13.404889345169067,0.835155857721,20,6528.63691746,16770.0,0.000559745,6.587225675582886,0.208934,0.947336,2.72924,1.25866,0.0,-0.0651063,15.3212,6.530853509902954,22700.0
19.831398963928223,0.652681532148,20,7107.99549803,10780.0,-0.00144871,6.417535305023193,0.139665,0.947468,2.72952,0.737849,300.0,-0.0361892,15.3255,6.374077081680298,22600.0
26.38359022140503,0.85055433495,20,5241.30470398,18285.0,-0.00901753,6.546447277069092,0.0940475,0.947089,2.7288,0.40409,3200.0,-0.0374035,15.3144,6.515004396438599,23000.0
33.82046818733215,0.911040772429,20,4642.39970274,18825.0,-0.0172663,7.433065414428711,0.0252795,0.945002,2.72429,0.222491,0.0,-0.0278431,15.2455,7.3636839389801025,22700.0
40.404733657836914,0.860160830172,20,5438.84178847,17900.0,-0.0305667,6.569803714752197,0.0433239,0.941001,2.71565,0.181928,0.0,-0.0539071,15.1145,6.500855207443237,22700.0
47.01980543136597,0.925347337809,20,2619.59443426,20165.0,-0.0133679,6.609413385391235,0.0487849,0.93379,2.70037,0.189793,15000.0,-0.0278363,14.8853,6.562976837158203,22700.0
